row,tag_name,article_id,source_feed_name,load_date,load_datetime,feed_name,headline,article_body,author_name,source_unique_id,source_type_name,channel_name,genre,publisher_name,publication_name,publisher_site_url,published_datetime,article_url,region,subregion,country,state,iso_language_code,circulation_size,page,sentiment_score,legacy_score,sentiment_band,sentiment_Correct,External_Strong_Pos,External_Pos,External_Neutral,External_Neg,External_Strong_Neg,Irrelevant,Passing_Mention,Comment,hit_strength,relevance,importance,vipr_weight,vipr_score
0,Aldi,8959659874,social-twitter,2021-07-06,2021-07-06 21:24:24,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,GillVance1,1412522825802518534,Twitter,Social,,,Twitter,,2021-07-06 21:24:19,https://twitter.com/GillVance1/status/1412522825802518534,,,Other / Unknown,,en,877,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
0,Aldi,8959714255,social-twitter,2021-07-06,2021-07-06 21:29:07,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,_pgb7,1412524010944991242,Twitter,Social,,,Twitter,,2021-07-06 21:29:02,https://twitter.com/_pgb7/status/1412524010944991242,,,United Kingdom,,en,26,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
0,Aldi,8959769735,social-twitter,2021-07-06,2021-07-06 21:34:14,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,HPanoias,1412525298269274116,Twitter,Social,,,Twitter,,2021-07-06 21:34:09,https://twitter.com/HPanoias/status/1412525298269274116,,,Other / Unknown,,en,39,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
0,Aldi,8959817000,social-twitter,2021-07-06,2021-07-06 21:38:48,twitter,RT @EA_Holmes: @petertimmins3 @badnews_vim @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods I w…, @petertimmins3 @badnews_vim @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods I will shop in whichever supermarket requests masks continue to be worn.,ApingSpring,1412526446426394625,Twitter,Social,,,Twitter,,2021-07-06 21:38:42,https://twitter.com/ApingSpring/status/1412526446426394625,,,Other / Unknown,,en,1151,,0,5,Neutral,1,,,1,,,,,,3,5.55555555555556,0.1,1.21,8.01179761570717
0,Aldi,8959862574,social-twitter,2021-07-06,2021-07-06 21:43:43,twitter,"@notmayorpghyet ""I used to eat ALDI frozen pizza. I still do, but I used to, too."""," @notmayorpghyet ""I used to eat ALDI frozen pizza. I still do, but I used to, too.""",JosephJWilk,1412527686925361156,Twitter,Social,,,Twitter,,2021-07-06 21:43:38,https://twitter.com/JosephJWilk/status/1412527686925361156,,,United States,,en,228,,0,5,Neutral,1,,,1,,,,,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8959892765,social-twitter,2021-07-06,2021-07-06 21:46:47,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,SSabelus,1412528458715078658,Twitter,Social,,,Twitter,,2021-07-06 21:46:42,https://twitter.com/SSabelus/status/1412528458715078658,,,Other / Unknown,,en,387,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
0,Aldi,8959948952,social-twitter,2021-07-06,2021-07-06 21:51:29,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,vevers_sara,1412529640544116738,Twitter,Social,,,Twitter,,2021-07-06 21:51:24,https://twitter.com/vevers_sara/status/1412529640544116738,,,Other / Unknown,,en,618,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
0,Aldi,8959995820,social-twitter,2021-07-06,2021-07-06 21:56:21,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,jrconlon95,1412530864026755084,Twitter,Social,,,Twitter,,2021-07-06 21:56:16,https://twitter.com/jrconlon95/status/1412530864026755084,,,Other / Unknown,,en,87,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
0,Aldi,8960052690,social-twitter,2021-07-06,2021-07-06 22:00:41,twitter,RT @AlisonRam: @petertimmins3 @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods I will not be sh…," @petertimmins3 @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods I will not be shopping anywhere which doesn’t have people in masks, until we are through this spike that is happening - and probably for quite a few more months after that",Veritas_Veritas,1412531956437458948,Twitter,Social,,,Twitter,,2021-07-06 22:00:36,https://twitter.com/Veritas_Veritas/status/1412531956437458948,,,United Kingdom,,en,2703,,-17,5,Negative,1,,,,1,,,,,3,5.88235294117647,0.1,1.21,3.26403057010877
0,Aldi,8960100365,social-twitter,2021-07-06,2021-07-06 22:06:47,twitter,@KingsNortonWMP @Mutual_Gain Get 500$ Aldi Voucher! https://t.co/R6exNBK1oQ, @KingsNortonWMP @Mutual_Gain Get 500$ Aldi Voucher! https://t.co/R6exNBK1oQ,GiftcardsBlog,1412533491409907713,Twitter,Social,,,Twitter,,2021-07-06 22:06:42,https://twitter.com/GiftcardsBlog/status/1412533491409907713,,,United States,,en,72,,0,5,Neutral,1,,,1,,,,,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8960141979,social-twitter,2021-07-06,2021-07-06 22:09:46,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,wooddroffe,1412534239128662020,Twitter,Social,,,Twitter,,2021-07-06 22:09:40,https://twitter.com/wooddroffe/status/1412534239128662020,,,Other / Unknown,,en,281,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
0,Aldi,8960200243,social-twitter,2021-07-06,2021-07-06 22:15:12,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,janetmcculloch,1412535610120810499,Twitter,Social,,,Twitter,,2021-07-06 22:15:07,https://twitter.com/janetmcculloch/status/1412535610120810499,,,Other / Unknown,,en,2965,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
0,Aldi,8960256644,social-twitter,2021-07-06,2021-07-06 22:18:51,twitter,RT @Phil_w_wray: We heard that Tesco are increasing PPE requirements while Sainsbury’s says that they are ditching them so now know where w…, @petertimmins3 @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods Easy jet and Ryan Air have stipulated masks on flights. I will boycott shops who drop mask wearing.,nickylep,1412536525921951744,Twitter,Social,,,Twitter,,2021-07-06 22:18:46,https://twitter.com/nickylep/status/1412536525921951744,,,Congo,,en,1168,,-10,5,Neutral,1,,,1,,,,,,1,4,0.1,0.22,1.33163742486765
0,Aldi,8960297784,social-twitter,2021-07-06,2021-07-06 22:23:13,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,JCW3262,1412537626981195780,Twitter,Social,,,Twitter,,2021-07-06 22:23:08,https://twitter.com/JCW3262/status/1412537626981195780,,,United Kingdom,,en,145,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
0,Aldi,8960372246,social-twitter,2021-07-06,2021-07-06 22:30:18,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,aidancrosbie,1412539408281223168,Twitter,Social,,,Twitter,,2021-07-06 22:30:13,https://twitter.com/aidancrosbie/status/1412539408281223168,,,United Kingdom,,en,186,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
0,Aldi,8960471213,social-twitter,2021-07-06,2021-07-06 22:39:38,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,colinlaidler,1412541755682168835,Twitter,Social,,,Twitter,,2021-07-06 22:39:32,https://twitter.com/colinlaidler/status/1412541755682168835,,,United Kingdom,,en,477,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
0,Aldi,8960554461,social-twitter,2021-07-06,2021-07-06 22:47:49,twitter,RT @Pugly101: @petertimmins3 @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods @AldiUK @waitrose…," @petertimmins3 @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods @AldiUK @waitrose @Tesco @asda the first supermarket to announce that they will encourage the continuation of masks and space will steal a huge march on the others, they will be regarded as a safe supermarket.",timetospeakoutt,1412543817908109314,Twitter,Social,,,Twitter,,2021-07-06 22:47:44,https://twitter.com/timetospeakoutt/status/1412543817908109314,,,Azerbaijan,,en,4885,,6,5,Neutral,1,,,1,,,,,,3,5.55555555555556,0.1,1.21,8.54006465711768
0,Aldi,8960620147,social-twitter,2021-07-06,2021-07-06 22:54:51,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,merekatmart,1412545585413042178,Twitter,Social,,,Twitter,,2021-07-06 22:54:46,https://twitter.com/merekatmart/status/1412545585413042178,,,Other / Unknown,,en,30,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
0,Aldi,8960691651,social-twitter,2021-07-06,2021-07-06 23:02:20,twitter,RT @petertimmins3: It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @Icel…, It would be great if the big stores @Tesco @sainsburys @waitrose @asda @marksandspencer @AldiUK @LidlGB @Morrisons @IcelandFoods all came out and said they'd insist shoppers wear masks after July 19th to protect customers and staff. Give this a RT and let's see if we get momentum,Bowerka,1412547471574716420,Twitter,Social,,,Twitter,,2021-07-06 23:02:15,https://twitter.com/Bowerka/status/1412547471574716420,,,United Kingdom,,en,44,,26,7,Positive,0,,,1,,,,1,"This is something that someone thinks could be positive to avoid covid-19 infection, to keep the mask in stores.",3,5.88235294117647,0.1,1.21,11.2205948720607
